provinsi,kode_prov,tahun,bulan,nama_bulan,urutan,akun,anggaran,realisasi,persentase
Jawa Tengah,11,2023,1,Januari,29,Penerimaan Pembiayaan Daerah,7321147471078.1,4621137903920.9,63.12
Jawa Tengah,11,2023,1,Januari,30,Sisa Lebih Perhitungan Anggaran Tahun Sebelumnya,7097909287448.1,4621094249660.9,65.11
Jawa Tengah,11,2023,1,Januari,31,Pencairan Dana Cadangan,91305028750.0,0.0,0.0
Jawa Tengah,11,2023,1,Januari,32,Penerimaan Pinjaman Daerah,128750000000.0,0.0,0.0
Jawa Tengah,11,2023,1,Januari,33,Penerimaan Kembali Pemberian Pinjaman Daerah,3183154880.0,43654260.0,1.37
Jawa Tengah,11,2023,1,Januari,34,Pengeluaran Pembiayaan Daerah,1446308402924.0,105775601493.0,7.31
Jawa Tengah,11,2023,1,Januari,35,Pembentukan Dana Cadangan,634500000000.0,40000000000.0,6.3
Jawa Tengah,11,2023,1,Januari,36,Penyertaan Modal Daerah,469262626924.0,12290799000.0,2.62
Jawa Tengah,11,2023,1,Januari,37,Pembayaran Cicilan Pokok Utang yang Jatuh Tempo,328570776000.0,53484802493.0,16.28
Jawa Tengah,11,2023,1,Januari,38,Pemberian Pinjaman Daerah,13975000000.0,0.0,0.0
Jawa Tengah,11,2023,2,Februari,1,Pendapatan Daerah,107809445730990.0,13316449958397.0,12.35
Jawa Tengah,11,2023,2,Februari,2,PAD,35290346980760.0,3961223165864.7,11.22
Jawa Tengah,11,2023,2,Februari,3,Pajak Daerah,23030410851337.0,2748424755093.0,11.93
Jawa Tengah,11,2023,2,Februari,4,Retribusi Daerah,1174186593942.0,145451439850.0,12.39
Jawa Tengah,11,2023,2,Februari,5,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,1472361338941.0,2254800000.0,0.15
Jawa Tengah,11,2023,2,Februari,6,Lain-Lain PAD yang Sah,9613388196540.0,1065092170921.7,11.08
Jawa Tengah,11,2023,2,Februari,7,TKDD,65175961429569.0,8964987827141.0,13.76
Jawa Tengah,11,2023,2,Februari,8,Pendapatan Transfer Pemerintah Pusat,65175961429569.0,8964987827141.0,13.76
Jawa Tengah,11,2023,2,Februari,9,Pendapatan Lainnya,7343137320665.0,390238965391.0,5.31
Jawa Tengah,11,2023,2,Februari,10,Pendapatan Hibah,328795363503.0,2560842.0,0.0
Jawa Tengah,11,2023,2,Februari,11,Lain-lain Pendapatan Sesuai dengan Ketentuan Peraturan Perundang-Undangan,93917388850.0,6747478007.0,7.18
Jawa Tengah,11,2023,2,Februari,12,Pendapatan Transfer Antar Daerah,6920424568312.0,383488926542.0,5.54
Jawa Tengah,11,2023,2,Februari,13,Belanja Daerah,113684284799150.0,7945866039855.0,6.99
Jawa Tengah,11,2023,2,Februari,14,Belanja Pegawai,41692465682463.0,4038159638331.9,9.69
Jawa Tengah,11,2023,2,Februari,15,Belanja Pegawai,41692465682463.0,4038159638331.9,9.69
Jawa Tengah,11,2023,2,Februari,16,Belanja Barang dan Jasa,29168344412514.0,1734060734888.1,5.95
Jawa Tengah,11,2023,2,Februari,17,Belanja Barang dan Jasa,29168344412514.0,1734060734888.1,5.95
Jawa Tengah,11,2023,2,Februari,18,Belanja Modal,12925143446695.0,62824916182.0,0.49
Jawa Tengah,11,2023,2,Februari,19,Belanja Modal,12925143446695.0,62824916182.0,0.49
Jawa Tengah,11,2023,2,Februari,20,Belanja Lainnya,29898331257476.0,2110820750453.0,7.06
Jawa Tengah,11,2023,2,Februari,21,Belanja Bagi Hasil,7301518697007.0,392273497253.0,5.37
Jawa Tengah,11,2023,2,Februari,22,Belanja Bantuan Keuangan,15622333913971.0,1393708832993.0,8.92
Jawa Tengah,11,2023,2,Februari,23,Belanja Bunga,30949970784.0,5826731617.0,18.83
Jawa Tengah,11,2023,2,Februari,24,Belanja Subsidi,9516077000.0,180501167.0,1.9
Jawa Tengah,11,2023,2,Februari,25,Belanja Hibah,5991860060461.0,303471901913.0,5.06
Jawa Tengah,11,2023,2,Februari,26,Belanja Bantuan Sosial,530176246684.0,13359300000.0,2.52
Jawa Tengah,11,2023,2,Februari,27,Belanja Tidak Terduga,411976291569.0,1999985510.0,0.49
Jawa Tengah,11,2023,2,Februari,28,Pembiayaan Daerah,5874839068154.1,4467467065202.9,76.04
Jawa Tengah,11,2023,2,Februari,29,Penerimaan Pembiayaan Daerah,7321147471078.1,4626041832595.9,63.19
Jawa Tengah,11,2023,2,Februari,30,Sisa Lebih Perhitungan Anggaran Tahun Sebelumnya,7097909287448.1,4625985791836.9,65.17
Jawa Tengah,11,2023,2,Februari,31,Pencairan Dana Cadangan,91305028750.0,0.0,0.0
Jawa Tengah,11,2023,2,Februari,32,Penerimaan Pinjaman Daerah,128750000000.0,0.0,0.0
Jawa Tengah,11,2023,2,Februari,33,Penerimaan Kembali Pemberian Pinjaman Daerah,3183154880.0,56040759.0,1.76
Jawa Tengah,11,2023,2,Februari,34,Pengeluaran Pembiayaan Daerah,1446308402924.0,158574767393.0,10.96
Jawa Tengah,11,2023,2,Februari,35,Pembentukan Dana Cadangan,634500000000.0,46000000000.0,7.25
Jawa Tengah,11,2023,2,Februari,36,Penyertaan Modal Daerah,469262626924.0,38079443000.0,8.11
Jawa Tengah,11,2023,2,Februari,37,Pembayaran Cicilan Pokok Utang yang Jatuh Tempo,328570776000.0,74495324393.0,22.67
Jawa Tengah,11,2023,2,Februari,38,Pemberian Pinjaman Daerah,13975000000.0,0.0,0.0
Jawa Tengah,11,2023,3,Maret,1,Pendapatan Daerah,107809445730990.0,22655542552503.0,21.01
Jawa Tengah,11,2023,3,Maret,2,PAD,35290346980760.0,6609345386021.9,18.73
Jawa Tengah,11,2023,3,Maret,3,Pajak Daerah,23030410851337.0,4376333299530.0,19.0
Jawa Tengah,11,2023,3,Maret,4,Retribusi Daerah,1174186593942.0,224657842657.0,19.13
Jawa Tengah,11,2023,3,Maret,5,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,1472361338941.0,12806025137.0,0.87
Jawa Tengah,11,2023,3,Maret,6,Lain-Lain PAD yang Sah,9613388196540.0,1995548218697.9,20.76
Jawa Tengah,11,2023,3,Maret,7,TKDD,65175961429569.0,15295668229708.0,23.47
Jawa Tengah,11,2023,3,Maret,8,Pendapatan Transfer Pemerintah Pusat,65175961429569.0,15295668229708.0,23.47
Jawa Tengah,11,2023,3,Maret,9,Pendapatan Lainnya,7343137320665.0,750528936773.0,10.22
Jawa Tengah,11,2023,3,Maret,10,Pendapatan Hibah,328795363503.0,2398398530.0,0.73
Jawa Tengah,11,2023,3,Maret,11,Lain-lain Pendapatan Sesuai dengan Ketentuan Peraturan Perundang-Undangan,93917388850.0,10301827021.0,10.97
Jawa Tengah,11,2023,3,Maret,12,Pendapatan Transfer Antar Daerah,6920424568312.0,737828711222.0,10.66
Jawa Tengah,11,2023,3,Maret,13,Belanja Daerah,113684284799150.0,15189683131832.0,13.36
Jawa Tengah,11,2023,3,Maret,14,Belanja Pegawai,41692465682463.0,6494083203695.9,15.58
Jawa Tengah,11,2023,3,Maret,15,Belanja Pegawai,41692465682463.0,6494083203695.9,15.58
Jawa Tengah,11,2023,3,Maret,16,Belanja Barang dan Jasa,29168344412514.0,4114099166074.1,14.1
Jawa Tengah,11,2023,3,Maret,17,Belanja Barang dan Jasa,29168344412514.0,4114099166074.1,14.1
Jawa Tengah,11,2023,3,Maret,18,Belanja Modal,12925143446695.0,230472813975.0,1.78
Jawa Tengah,11,2023,3,Maret,19,Belanja Modal,12925143446695.0,230472813975.0,1.78
Jawa Tengah,11,2023,3,Maret,20,Belanja Lainnya,29898331257476.0,4351027948087.0,14.55
Jawa Tengah,11,2023,3,Maret,21,Belanja Bagi Hasil,7301518697007.0,759753783382.0,10.41
Jawa Tengah,11,2023,3,Maret,22,Belanja Bantuan Keuangan,15622333913971.0,2836064302954.0,18.15
Jawa Tengah,11,2023,3,Maret,23,Belanja Bunga,30949970784.0,8074729903.0,26.09
Jawa Tengah,11,2023,3,Maret,24,Belanja Subsidi,9516077000.0,1126990046.0,11.84
Jawa Tengah,11,2023,3,Maret,25,Belanja Hibah,5991860060461.0,705425815180.0,11.77
Jawa Tengah,11,2023,3,Maret,26,Belanja Bantuan Sosial,530176246684.0,32503811297.0,6.13
Jawa Tengah,11,2023,3,Maret,27,Belanja Tidak Terduga,411976291569.0,8078515325.0,1.96
Jawa Tengah,11,2023,3,Maret,28,Pembiayaan Daerah,5874839068154.1,4436683025134.9,75.52
Jawa Tengah,11,2023,3,Maret,29,Penerimaan Pembiayaan Daerah,7321147471078.1,4626097538427.9,63.19
Jawa Tengah,11,2023,3,Maret,30,Sisa Lebih Perhitungan Anggaran Tahun Sebelumnya,7097909287448.1,4625985851036.9,65.17
Jawa Tengah,11,2023,3,Maret,31,Pencairan Dana Cadangan,91305028750.0,0.0,0.0
Jawa Tengah,11,2023,3,Maret,32,Penerimaan Pinjaman Daerah,128750000000.0,0.0,0.0
Jawa Tengah,11,2023,3,Maret,33,Penerimaan Kembali Pemberian Pinjaman Daerah,3183154880.0,111687391.0,3.51
Jawa Tengah,11,2023,3,Maret,34,Pengeluaran Pembiayaan Daerah,1446308402924.0,189414513293.0,13.1
Jawa Tengah,11,2023,3,Maret,35,Pembentukan Dana Cadangan,634500000000.0,66000000000.0,10.4
Jawa Tengah,11,2023,3,Maret,36,Penyertaan Modal Daerah,469262626924.0,45829443000.0,9.77
Jawa Tengah,11,2023,3,Maret,37,Pembayaran Cicilan Pokok Utang yang Jatuh Tempo,328570776000.0,77585070293.0,23.61
Jawa Tengah,11,2023,3,Maret,38,Pemberian Pinjaman Daerah,13975000000.0,0.0,0.0
Jawa Tengah,11,2023,4,April,1,Pendapatan Daerah,107809445730990.0,32952034131992.0,30.57
Jawa Tengah,11,2023,4,April,2,PAD,35290346980760.0,9929990630851.7,28.14
Jawa Tengah,11,2023,4,April,3,Pajak Daerah,23030410851337.0,6751814577375.0,29.32
Jawa Tengah,11,2023,4,April,4,Retribusi Daerah,1174186593942.0,288317784107.0,24.55
Jawa Tengah,11,2023,4,April,5,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,1472361338941.0,46446614107.0,3.15
Jawa Tengah,11,2023,4,April,6,Lain-Lain PAD yang Sah,9613388196540.0,2843411655262.7,29.58
Jawa Tengah,11,2023,4,April,7,TKDD,65175961429569.0,21114667241433.0,32.4
Jawa Tengah,11,2023,4,April,8,Pendapatan Transfer Pemerintah Pusat,65175961429569.0,21114667241433.0,32.4
Jawa Tengah,11,2023,4,April,9,Pendapatan Lainnya,7343137320665.0,1907376259707.0,25.97
Jawa Tengah,11,2023,4,April,10,Pendapatan Hibah,328795363503.0,9818583199.0,2.99
Jawa Tengah,11,2023,4,April,11,Lain-lain Pendapatan Sesuai dengan Ketentuan Peraturan Perundang-Undangan,93917388850.0,13724848322.0,14.61
Jawa Tengah,11,2023,4,April,12,Pendapatan Transfer Antar Daerah,6920424568312.0,1883832828186.0,27.22
Jawa Tengah,11,2023,4,April,13,Belanja Daerah,113684284799150.0,25483266546822.0,22.42
Jawa Tengah,11,2023,4,April,14,Belanja Pegawai,41692465682463.0,11498665584915.0,27.58
Jawa Tengah,11,2023,4,April,15,Belanja Pegawai,41692465682463.0,11498665584915.0,27.58
Jawa Tengah,11,2023,4,April,16,Belanja Barang dan Jasa,29168344412514.0,6183755133512.6,21.2
Jawa Tengah,11,2023,4,April,17,Belanja Barang dan Jasa,29168344412514.0,6183755133512.6,21.2
Jawa Tengah,11,2023,4,April,18,Belanja Modal,12925143446695.0,594059275154.0,4.6
Jawa Tengah,11,2023,4,April,19,Belanja Modal,12925143446695.0,594059275154.0,4.6
Jawa Tengah,11,2023,4,April,20,Belanja Lainnya,29898331257476.0,7206786553240.0,24.1
Jawa Tengah,11,2023,4,April,21,Belanja Bagi Hasil,7301518697007.0,1922288718819.0,26.33
Jawa Tengah,11,2023,4,April,22,Belanja Bantuan Keuangan,15622333913971.0,4047146414054.0,25.91
Jawa Tengah,11,2023,4,April,23,Belanja Bunga,30949970784.0,10540323664.0,34.06
Jawa Tengah,11,2023,4,April,24,Belanja Subsidi,9516077000.0,1793108359.0,18.84
Jawa Tengah,11,2023,4,April,25,Belanja Hibah,5991860060461.0,1103768978087.0,18.42
Jawa Tengah,11,2023,4,April,26,Belanja Bantuan Sosial,530176246684.0,107517654090.0,20.28
Jawa Tengah,11,2023,4,April,27,Belanja Tidak Terduga,411976291569.0,13731356167.0,3.33
Jawa Tengah,11,2023,4,April,28,Pembiayaan Daerah,5874839068154.1,4398607428521.9,74.87
Jawa Tengah,11,2023,4,April,29,Penerimaan Pembiayaan Daerah,7321147471078.1,4673961687714.9,63.84
Jawa Tengah,11,2023,4,April,30,Sisa Lebih Perhitungan Anggaran Tahun Sebelumnya,7097909287448.1,4625990351036.9,65.17
Jawa Tengah,11,2023,4,April,31,Pencairan Dana Cadangan,91305028750.0,0.0,0.0
Jawa Tengah,11,2023,4,April,32,Penerimaan Pinjaman Daerah,128750000000.0,47857187043.0,37.17
Jawa Tengah,11,2023,4,April,33,Penerimaan Kembali Pemberian Pinjaman Daerah,3183154880.0,114149635.0,3.59
Jawa Tengah,11,2023,4,April,34,Pengeluaran Pembiayaan Daerah,1446308402924.0,275354259193.0,19.04
Jawa Tengah,11,2023,4,April,35,Pembentukan Dana Cadangan,634500000000.0,86000000000.0,13.55
Jawa Tengah,11,2023,4,April,36,Penyertaan Modal Daerah,469262626924.0,66579443000.0,14.19
Jawa Tengah,11,2023,4,April,37,Pembayaran Cicilan Pokok Utang yang Jatuh Tempo,328570776000.0,120674816193.0,36.73
Jawa Tengah,11,2023,4,April,38,Pemberian Pinjaman Daerah,13975000000.0,2100000000.0,15.03
Jawa Tengah,11,2023,5,Mei,1,Pendapatan Daerah,107809445730990.0,32952034131992.0,30.57
Jawa Tengah,11,2023,5,Mei,2,PAD,35290346980760.0,9929990630851.7,28.14
Jawa Tengah,11,2023,5,Mei,3,Pajak Daerah,23030410851337.0,6751814577375.0,29.32
Jawa Tengah,11,2023,5,Mei,4,Retribusi Daerah,1174186593942.0,288317784107.0,24.55
Jawa Tengah,11,2023,5,Mei,5,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,1472361338941.0,46446614107.0,3.15
Jawa Tengah,11,2023,5,Mei,6,Lain-Lain PAD yang Sah,9613388196540.0,2843411655262.7,29.58
Jawa Tengah,11,2023,5,Mei,7,TKDD,65175961429569.0,21114667241433.0,32.4
Jawa Tengah,11,2023,5,Mei,8,Pendapatan Transfer Pemerintah Pusat,65175961429569.0,21114667241433.0,32.4
Jawa Tengah,11,2023,5,Mei,9,Pendapatan Lainnya,7343137320665.0,1907376259707.0,25.97
Jawa Tengah,11,2023,5,Mei,10,Pendapatan Hibah,328795363503.0,9818583199.0,2.99
Jawa Tengah,11,2023,5,Mei,11,Lain-lain Pendapatan Sesuai dengan Ketentuan Peraturan Perundang-Undangan,93917388850.0,13724848322.0,14.61
Jawa Tengah,11,2023,5,Mei,12,Pendapatan Transfer Antar Daerah,6920424568312.0,1883832828186.0,27.22
Jawa Tengah,11,2023,5,Mei,13,Belanja Daerah,113684284799150.0,25483266546822.0,22.42
Jawa Tengah,11,2023,5,Mei,14,Belanja Pegawai,41692465682463.0,11498665584915.0,27.58
Jawa Tengah,11,2023,5,Mei,15,Belanja Pegawai,41692465682463.0,11498665584915.0,27.58
Jawa Tengah,11,2023,5,Mei,16,Belanja Barang dan Jasa,29168344412514.0,6183755133512.6,21.2
Jawa Tengah,11,2023,5,Mei,17,Belanja Barang dan Jasa,29168344412514.0,6183755133512.6,21.2
Jawa Tengah,11,2023,5,Mei,18,Belanja Modal,12925143446695.0,594059275154.0,4.6
Jawa Tengah,11,2023,5,Mei,19,Belanja Modal,12925143446695.0,594059275154.0,4.6
Jawa Tengah,11,2023,5,Mei,20,Belanja Lainnya,29898331257476.0,7206786553240.0,24.1
Jawa Tengah,11,2023,5,Mei,21,Belanja Bagi Hasil,7301518697007.0,1922288718819.0,26.33
Jawa Tengah,11,2023,5,Mei,22,Belanja Bantuan Keuangan,15622333913971.0,4047146414054.0,25.91
Jawa Tengah,11,2023,5,Mei,23,Belanja Bunga,30949970784.0,10540323664.0,34.06
Jawa Tengah,11,2023,5,Mei,24,Belanja Subsidi,9516077000.0,1793108359.0,18.84
Jawa Tengah,11,2023,5,Mei,25,Belanja Hibah,5991860060461.0,1103768978087.0,18.42
Jawa Tengah,11,2023,5,Mei,26,Belanja Bantuan Sosial,530176246684.0,107517654090.0,20.28
Jawa Tengah,11,2023,5,Mei,27,Belanja Tidak Terduga,411976291569.0,13731356167.0,3.33
Jawa Tengah,11,2023,5,Mei,28,Pembiayaan Daerah,5874839068154.1,4398607428521.9,74.87
Jawa Tengah,11,2023,5,Mei,29,Penerimaan Pembiayaan Daerah,7321147471078.1,4673961687714.9,63.84
Jawa Tengah,11,2023,5,Mei,30,Sisa Lebih Perhitungan Anggaran Tahun Sebelumnya,7097909287448.1,4625990351036.9,65.17
Jawa Tengah,11,2023,5,Mei,31,Pencairan Dana Cadangan,91305028750.0,0.0,0.0
Jawa Tengah,11,2023,5,Mei,32,Penerimaan Pinjaman Daerah,128750000000.0,47857187043.0,37.17
Jawa Tengah,11,2023,5,Mei,33,Penerimaan Kembali Pemberian Pinjaman Daerah,3183154880.0,114149635.0,3.59
Jawa Tengah,11,2023,5,Mei,34,Pengeluaran Pembiayaan Daerah,1446308402924.0,275354259193.0,19.04
Jawa Tengah,11,2023,5,Mei,35,Pembentukan Dana Cadangan,634500000000.0,86000000000.0,13.55
Jawa Tengah,11,2023,5,Mei,36,Penyertaan Modal Daerah,469262626924.0,66579443000.0,14.19
Jawa Tengah,11,2023,5,Mei,37,Pembayaran Cicilan Pokok Utang yang Jatuh Tempo,328570776000.0,120674816193.0,36.73
Jawa Tengah,11,2023,5,Mei,38,Pemberian Pinjaman Daerah,13975000000.0,2100000000.0,15.03
Jawa Tengah,11,2023,6,Juni,1,Pendapatan Daerah,107809445730990.0,38998961485733.0,36.17
Jawa Tengah,11,2023,6,Juni,2,PAD,35290346980760.0,12591921534626.0,35.68
Jawa Tengah,11,2023,6,Juni,3,Pajak Daerah,23030410851337.0,8285845138758.0,35.98
Jawa Tengah,11,2023,6,Juni,4,Retribusi Daerah,1174186593942.0,373810390135.0,31.84
Jawa Tengah,11,2023,6,Juni,5,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,1472361338941.0,172121315158.0,11.69
Jawa Tengah,11,2023,6,Juni,6,Lain-Lain PAD yang Sah,9613388196540.0,3760144690574.8,39.11
Jawa Tengah,11,2023,6,Juni,7,TKDD,65175961429569.0,24063249405008.0,36.92
Jawa Tengah,11,2023,6,Juni,8,Pendapatan Transfer Pemerintah Pusat,65175961429569.0,24063249405008.0,36.92
Jawa Tengah,11,2023,6,Juni,9,Pendapatan Lainnya,7343137320665.0,2343790546099.0,31.92
Jawa Tengah,11,2023,6,Juni,10,Pendapatan Hibah,328795363503.0,21563809399.0,6.56
Jawa Tengah,11,2023,6,Juni,11,Lain-lain Pendapatan Sesuai dengan Ketentuan Peraturan Perundang-Undangan,93917388850.0,25080810282.0,26.71
Jawa Tengah,11,2023,6,Juni,12,Pendapatan Transfer Antar Daerah,6920424568312.0,2297145926418.0,33.19
Jawa Tengah,11,2023,6,Juni,13,Belanja Daerah,113684284799150.0,35546151390386.0,31.27
Jawa Tengah,11,2023,6,Juni,14,Belanja Pegawai,41692465682463.0,15516120845714.0,37.22
Jawa Tengah,11,2023,6,Juni,15,Belanja Pegawai,41692465682463.0,15516120845714.0,37.22
Jawa Tengah,11,2023,6,Juni,16,Belanja Barang dan Jasa,29168344412514.0,8941312772893.1,30.65
Jawa Tengah,11,2023,6,Juni,17,Belanja Barang dan Jasa,29168344412514.0,8941312772893.1,30.65
Jawa Tengah,11,2023,6,Juni,18,Belanja Modal,12925143446695.0,1344593726709.0,10.4
Jawa Tengah,11,2023,6,Juni,19,Belanja Modal,12925143446695.0,1344593726709.0,10.4
Jawa Tengah,11,2023,6,Juni,20,Belanja Lainnya,29898331257476.0,9744124045070.0,32.59
Jawa Tengah,11,2023,6,Juni,21,Belanja Bagi Hasil,7301518697007.0,2338421637894.0,32.03
Jawa Tengah,11,2023,6,Juni,22,Belanja Bantuan Keuangan,15622333913971.0,5451177764011.0,34.89
Jawa Tengah,11,2023,6,Juni,23,Belanja Bunga,30949970784.0,12010836765.0,38.81
Jawa Tengah,11,2023,6,Juni,24,Belanja Subsidi,9516077000.0,2123127336.0,22.31
Jawa Tengah,11,2023,6,Juni,25,Belanja Hibah,5991860060461.0,1768789107831.0,29.52
Jawa Tengah,11,2023,6,Juni,26,Belanja Bantuan Sosial,530176246684.0,151198505065.0,28.52
Jawa Tengah,11,2023,6,Juni,27,Belanja Tidak Terduga,411976291569.0,20403066168.0,4.95
Jawa Tengah,11,2023,6,Juni,28,Pembiayaan Daerah,5874839068154.1,5459706379500.0,92.93
Jawa Tengah,11,2023,6,Juni,29,Penerimaan Pembiayaan Daerah,7321147471078.1,5813770674693.0,79.41
Jawa Tengah,11,2023,6,Juni,30,Sisa Lebih Perhitungan Anggaran Tahun Sebelumnya,7097909287448.1,5718156112005.0,80.56
Jawa Tengah,11,2023,6,Juni,31,Pencairan Dana Cadangan,91305028750.0,0.0,0.0
Jawa Tengah,11,2023,6,Juni,32,Penerimaan Pinjaman Daerah,128750000000.0,95429515557.0,74.12
Jawa Tengah,11,2023,6,Juni,33,Penerimaan Kembali Pemberian Pinjaman Daerah,3183154880.0,185047131.0,5.81
Jawa Tengah,11,2023,6,Juni,34,Pengeluaran Pembiayaan Daerah,1446308402924.0,354064295193.0,24.48
Jawa Tengah,11,2023,6,Juni,35,Pembentukan Dana Cadangan,634500000000.0,86000000000.0,13.55
Jawa Tengah,11,2023,6,Juni,36,Penyertaan Modal Daerah,469262626924.0,131090227000.0,27.94
Jawa Tengah,11,2023,6,Juni,37,Pembayaran Cicilan Pokok Utang yang Jatuh Tempo,328570776000.0,134874068193.0,41.05
Jawa Tengah,11,2023,6,Juni,38,Pemberian Pinjaman Daerah,13975000000.0,2100000000.0,15.03
Jawa Tengah,11,2023,7,Juli,1,Pendapatan Daerah,107809445730990.0,53778135056995.0,49.88
Jawa Tengah,11,2023,7,Juli,2,PAD,35290346980760.0,15849693121377.0,44.91
Jawa Tengah,11,2023,7,Juli,3,Pajak Daerah,23030410851337.0,10532128941625.0,45.73
Jawa Tengah,11,2023,7,Juli,4,Retribusi Daerah,1174186593942.0,463003721477.0,39.43
Jawa Tengah,11,2023,7,Juli,5,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,1472361338941.0,250399832474.0,17.01
Jawa Tengah,11,2023,7,Juli,6,Lain-Lain PAD yang Sah,9613388196540.0,4604160625800.8,47.89
Jawa Tengah,11,2023,7,Juli,7,TKDD,65175961429569.0,34715167844908.0,53.26
Jawa Tengah,11,2023,7,Juli,8,Pendapatan Transfer Pemerintah Pusat,65175961429569.0,34715167844908.0,53.26
Jawa Tengah,11,2023,7,Juli,9,Pendapatan Lainnya,7343137320665.0,3213274090710.0,43.76
Jawa Tengah,11,2023,7,Juli,10,Pendapatan Hibah,328795363503.0,35470153032.0,10.79
Jawa Tengah,11,2023,7,Juli,11,Lain-lain Pendapatan Sesuai dengan Ketentuan Peraturan Perundang-Undangan,93917388850.0,32757665593.0,34.88
Jawa Tengah,11,2023,7,Juli,12,Pendapatan Transfer Antar Daerah,6920424568312.0,3145046272085.0,45.45
Jawa Tengah,11,2023,7,Juli,13,Belanja Daerah,113684284799150.0,45635119912146.0,40.14
Jawa Tengah,11,2023,7,Juli,14,Belanja Pegawai,41692465682463.0,18868785040941.0,45.26
Jawa Tengah,11,2023,7,Juli,15,Belanja Pegawai,41692465682463.0,18868785040941.0,45.26
Jawa Tengah,11,2023,7,Juli,16,Belanja Barang dan Jasa,29168344412514.0,11449144374017.0,39.25
Jawa Tengah,11,2023,7,Juli,17,Belanja Barang dan Jasa,29168344412514.0,11449144374017.0,39.25
Jawa Tengah,11,2023,7,Juli,18,Belanja Modal,12925143446695.0,2482421848901.0,19.21
Jawa Tengah,11,2023,7,Juli,19,Belanja Modal,12925143446695.0,2482421848901.0,19.21
Jawa Tengah,11,2023,7,Juli,20,Belanja Lainnya,29898331257476.0,12834768648287.0,42.93
Jawa Tengah,11,2023,7,Juli,21,Belanja Bagi Hasil,7301518697007.0,3175664606004.0,43.49
Jawa Tengah,11,2023,7,Juli,22,Belanja Bantuan Keuangan,15622333913971.0,6909238199114.0,44.23
Jawa Tengah,11,2023,7,Juli,23,Belanja Bunga,30949970784.0,15303241452.0,49.45
Jawa Tengah,11,2023,7,Juli,24,Belanja Subsidi,9516077000.0,2667792073.0,28.03
Jawa Tengah,11,2023,7,Juli,25,Belanja Hibah,5991860060461.0,2522741385197.0,42.1
Jawa Tengah,11,2023,7,Juli,26,Belanja Bantuan Sosial,530176246684.0,183815832539.0,34.67
Jawa Tengah,11,2023,7,Juli,27,Belanja Tidak Terduga,411976291569.0,25337591908.0,6.15
Jawa Tengah,11,2023,7,Juli,28,Pembiayaan Daerah,5874839068154.1,5666692253025.0,96.46
Jawa Tengah,11,2023,7,Juli,29,Penerimaan Pembiayaan Daerah,7321147471078.1,6124458173449.0,83.65
Jawa Tengah,11,2023,7,Juli,30,Sisa Lebih Perhitungan Anggaran Tahun Sebelumnya,7097909287448.1,6015457675597.0,84.75
Jawa Tengah,11,2023,7,Juli,31,Pencairan Dana Cadangan,91305028750.0,0.0,0.0
Jawa Tengah,11,2023,7,Juli,32,Penerimaan Pinjaman Daerah,128750000000.0,108803401407.0,84.51
Jawa Tengah,11,2023,7,Juli,33,Penerimaan Kembali Pemberian Pinjaman Daerah,3183154880.0,197096445.0,6.19
Jawa Tengah,11,2023,7,Juli,34,Pengeluaran Pembiayaan Daerah,1446308402924.0,457765920424.0,31.65
Jawa Tengah,11,2023,7,Juli,35,Pembentukan Dana Cadangan,634500000000.0,86304164931.0,13.6
Jawa Tengah,11,2023,7,Juli,36,Penyertaan Modal Daerah,469262626924.0,158100227000.0,33.69
Jawa Tengah,11,2023,7,Juli,37,Pembayaran Cicilan Pokok Utang yang Jatuh Tempo,328570776000.0,211261528493.0,64.3
Jawa Tengah,11,2023,7,Juli,38,Pemberian Pinjaman Daerah,13975000000.0,2100000000.0,15.03
Jawa Tengah,11,2023,8,Agustus,1,Pendapatan Daerah,107809445730990.0,61276673452470.0,56.84
Jawa Tengah,11,2023,8,Agustus,2,PAD,35290346980760.0,18489467290857.0,52.39
Jawa Tengah,11,2023,8,Agustus,3,Pajak Daerah,23030410851337.0,12274043796764.0,53.29
Jawa Tengah,11,2023,8,Agustus,4,Retribusi Daerah,1174186593942.0,556880636362.0,47.43
Jawa Tengah,11,2023,8,Agustus,5,Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,1472361338941.0,290848904219.0,19.75
Jawa Tengah,11,2023,8,Agustus,6,Lain-Lain PAD yang Sah,9613388196540.0,5367693953512.4,55.84
Jawa Tengah,11,2023,8,Agustus,7,TKDD,65175961429569.0,39164941215562.0,60.09
Jawa Tengah,11,2023,8,Agustus,8,Pendapatan Transfer Pemerintah Pusat,65175961429569.0,39164941215562.0,60.09
Jawa Tengah,11,2023,8,Agustus,9,Pendapatan Lainnya,7343137320665.0,3622264946051.0,49.33
Jawa Tengah,11,2023,8,Agustus,10,Pendapatan Hibah,328795363503.0,45159652482.0,13.73
Jawa Tengah,11,2023,8,Agustus,11,Lain-lain Pendapatan Sesuai dengan Ketentuan Peraturan Perundang-Undangan,93917388850.0,40799180184.0,43.44
